county_i_name,county_j_name,L_ij_eq,L_ij_cf,U_ij_eq,U_ij_cf,pi_ij_cond_eq,pi_ij_cond_cf,pi_ij_joint_eq,pi_ij_joint_cf,diff_U_ij,diff_pi_ij_joint,diff_pi_ij_cond,diff_L_ij
Los Angeles,Riverside,19.902150070654397,365.3757996818361,-4.9483952372526225,-1.5407385567069285,0.004196748034152861,0.07704645797555056,0.0019473024966764326,0.0019473024966764326,3.407656680545694,0.0,0.0728497099413977,345.4736496111817
Orange,Riverside,48.615857736830705,205.19082774133722,-4.055273238331797,-1.2413278926268256,0.03141474534042586,0.132590843806133,0.004756761496266004,0.004756761496266004,2.813945345704971,0.0,0.10117609846570715,156.5749700045065
Riverside,Riverside,624.6696467549325,324.85659000219556,-1.5020000620937735,-0.4642266987632268,0.6147318910049465,0.3196885056203372,0.061120067852240154,0.061120067852240154,1.0377733633305466,0.0,-0.29504338538460934,-299.81305675273694
San Bernardino,Riverside,200.34694722501027,210.93709998233325,-2.639172407142007,-0.8109190809678974,0.22031061380562036,0.23195602735734633,0.019602711724499403,0.019602711724499403,1.8282533261741096,0.0,0.011645413551725964,10.590152757322983
San Diego,Riverside,19.244927125118966,240.2021611708222,-4.981975506861364,-1.5097021810588653,0.011913095742232297,0.1486912018380235,0.0018829972895419882,0.0018829972895419882,3.4722733258024983,0.0,0.13677810609579122,220.95723404570322
Ventura,Riverside,0.021406078945325757,12.14492135021922,-11.783303341325102,-3.5683918709426217,5.4951068790818476e-05,0.031176957268986664,2.0944526509097396e-06,2.0944526509097396e-06,8.21491147038248,0.0,0.031122006200195847,12.123515271273895
Los Angeles,San Bernardino,98.10418621163097,590.7255876099987,-3.3531929683359487,-1.0603133779845062,0.020687139287172047,0.12456575996688479,0.009598888867087974,0.009598888867087974,2.2928795903514425,0.0,0.10387862067971275,492.6214013983677
Orange,San Bernardino,71.36564317013764,230.33830555261156,-3.671406441454156,-1.1257191838824565,0.04611527206578767,0.1488407188092989,0.006982687530179939,0.006982687530179939,2.5456872575716996,0.0,0.10272544674351122,158.9726623824739
Riverside,San Bernardino,259.18768875544123,249.24952593134972,-2.3816705406336345,-0.7291560153171436,0.25506431897489307,0.24528426057489594,0.02535991496544214,0.02535991496544214,1.6525145253164908,0.0,-0.009780058399997127,-9.938162824091506
San Bernardino,San Bernardino,553.3678553355253,286.44289117766783,-1.6232000270012974,-0.5049398820807113,0.6085084577423017,0.3149856289286677,0.05414362782161047,0.05414362782161047,1.118260144920586,0.0,-0.29352282881363395,-266.92496415785746
San Diego,San Bernardino,2.1264043335872875,123.725042634786,-7.184790559930958,-2.1731213826138522,0.0013162979650704404,0.07658892491705743,0.000208055534353729,0.000208055534353729,5.011669177317106,0.0,0.075272626951987,121.59863830119872
Ventura,San Bernardino,0.12705785031782285,20.76529276155263,-10.002335788823373,-3.0320199816959086,0.00032616737941876955,0.05330612084146914,1.2431826122698963e-05,1.2431826122698963e-05,6.970315807127465,0.0,0.05297995346205037,20.638234911234807
Los Angeles,San Diego,2.234564356230226,189.11135527436736,-7.135176716744519,-2.1993289458901426,0.00047120052536559447,0.03987773711212842,0.00021863832472489278,0.00021863832472489278,4.935847770854377,0.0,0.039406536586762825,186.87679091813712
Orange,San Diego,9.990532537585906,127.40836757841389,-5.637585108592895,-1.7178708852474736,0.006455713219798473,0.08232913308619887,0.0009775119213000917,0.0009775119213000917,3.9197142233454216,0.0,0.0758734198664004,117.41783504082798
Riverside,San Diego,28.315733691497464,127.94828180562716,-4.595805395907717,-1.395984388300207,0.027865263836319522,0.12591277587089822,0.0027705197034957776,0.0027705197034957776,3.1998210076075098,0.0,0.0980475120345787,99.63254811412969
San Bernardino,San Diego,2.4183867639623955,55.7742565146319,-7.056122315485684,-2.1411666555059474,0.00265936806009606,0.061331908758711216,0.0002366242122923736,0.0002366242122923736,4.914955659979737,0.0,0.058672540698615154,53.355869750669505
San Diego,San Diego,1580.3634548209748,906.0387074470685,-0.5738128726343342,-0.18210105946301194,0.9782848759262783,0.5608608334971079,0.1546288059482954,0.1546288059482954,0.3917118131713223,0.0,-0.4174240424291704,-674.3247473739062
Ventura,San Diego,0.003968193279608659,7.3106485585859,-13.468667388065231,-4.075970965546936,1.0186660641586298e-05,0.0187670031898146,3.8826321041917893e-07,3.8826321041917893e-07,9.392696422518295,0.0,0.018756816529173014,7.306680365306291
Los Angeles,Ventura,218.6309228844384,751.9687168700198,-2.5518379824024255,-0.8189702456188086,0.04610250111485182,0.1585669499559219,0.02139168584661068,0.02139168584661068,1.732867736783617,0.0,0.1124644488410701,533.3377939855814
Orange,Ventura,6.731264861028093,113.12274135855449,-6.032459937211641,-1.8367948698785763,0.004349629550358724,0.07309800294436852,0.0006586127038102139,0.0006586127038102139,4.195665067333064,0.0,0.0687483733940098,106.3914764975264
Riverside,Ventura,0.2701785934388229,31.518093852715843,-9.24789508836756,-2.797048733231568,0.00026588037135549,0.03101667823241069,2.643530712431445e-05,2.643530712431445e-05,6.450846355135992,0.0,0.0307507978610552,31.247915259277022
San Bernardino,Ventura,1.239606021486392,45.60599403497871,-7.724429402374202,-2.342439909635609,0.0013631271514414065,0.0501504249414754,0.00012128779513600645,0.00012128779513600645,5.381989492738593,0.0,0.04878729779003399,44.36638801349231
San Diego,Ventura,0.03404043354007694,35.617513439948844,-11.319429246061336,-3.41834562059454,2.107188773610517e-05,0.02204814000862231,3.3306462359702377e-06,3.3306462359702377e-06,7.901083625466796,0.0,0.022027068120886204,35.58347300640877
Ventura,Ventura,377.235076456166,230.77038301820554,-2.006354468797058,-0.6238797542226887,0.9683917680392814,0.5924055136163078,0.036910122957024886,0.036910122957024886,1.3824747145743692,0.0,-0.3759862544229736,-146.46469343796045
